"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
520|"Mazda 2 Hatch Back"|"$ 24.500.000"|"2009"|"74.400 Km"|"Norte De Santander"|"http://articulo.tucarro.com.co/MCO-455058178-hermoso-mazda-2-automatico-_JM"|"Plateado"|"Gasolina"|"74400"|"Mazda"|"Norte De Santander "|" Cúcuta"||"Mazda 2"|"Sí"|"cwj619"|"2009"|"Hatch Back"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1.5"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1||1|1|1|||1|1|1||2017-09-04
521|"Mazda 2 2012"|"$ 31.900.000"|"2012"|"57.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454501343-mazda-mazda-2-2012-_JM"|"Gris"||"57000"|"Mazda"|"Antioquia "|" Medellín"|" Campo Amor"|"Mazda 2"||"DHO044"|"2012"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
522|"Mazda 2 2009"|"$ 24.300.000"|"2009"|"125.000 Km"|"Nariño"|"http://articulo.tucarro.com.co/MCO-454452207-mazda-mazda-2-2009-_JM"|"Gris"||"125000"|"Mazda"|"Nariño "|" Pasto"||"Mazda 2"||"921"|"2009"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
523|"Mazda 2 2010"|"$ 27.500.000"|"2010"|"81.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454427362-mazda-mazda-2-2010-_JM"|"Azul"||"81000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"||"FQB 051"|"2010"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
524|"Mazda 2 2009"|"$ 23.800.000"|"2009"|"125.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453994630-mazda-mazda-2-2009-_JM"|"Gris"||"125000"|"Mazda"|"Antioquia "|" Medellín"|" Belén La Mota"|"Mazda 2"||"CQW951"|"2009"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
525|"Mazda 2 Sedan Mecanico"|"$ 27.500.000"|"2011"|"62.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454854304-mazda-2-_JM"|"Negro"|"Gasolina"|"62000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"REW820"|"2011"|"SEDAN MECANICO"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1.498"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|1||1||||||1||1||||||1|1|||2017-09-04
526|"Mazda 2 Touring"|"$ 45.500.000"|"2016"|"18.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454562310-mazda-2-2016-touring-automatico-_JM"|"Gris"|"Gasolina"|"18000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Quintas De Don Simon"|"Mazda 2"|"Sí"|"IFZ266"|"2016"|"TOURING"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|||||||||||1|1|1||1|||1||||2017-09-04
527|"Mazda 2 2009"|"$ 26.800.000"|"2009"|"59.800 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453835713-mazda-mazda-2-2009-_JM"|"Rojo"||"59800"|"Mazda"|"Antioquia "|" Medellín"|" Florencia"|"Mazda 2"||"MNZ592"|"2009"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
528|"Mazda 2 2011"|"$ 29.900.000"|"2011"|"33.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454069518-mazda-mazda-2-2011-_JM"|"Plateado"||"33000"|"Mazda"|"Antioquia "|" Medellín"|" Altos del Poblado"|"Mazda 2"||"bby976"|"2011"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
529|"Mazda 2/ 2008 Mecanico Full Equipo Al Dia Or..."|"$ 24.500.000"|"2008"|"105.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455059736-mazda-2-2008-mecanico-full-equipo-al-dia-original-_JM"|"Blanco"|"Gasolina"|"105000"|"Mazda"|"Antioquia "|" Medellín"|" Laureles"|"Mazda 2"||"FHB510"|"2008"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"Sí"|"1.500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1|1|1|1|||||1||||2017-09-04
530|"Mazda 2 Grand Touring"|"$ 51.500.000"|"2016"|"28.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454093720-mazda-2-skyactiv-grand-touring-_JM"|"Gris"|"Gasolina"|"28000"|"Mazda"|"Antioquia "|" Medellín"|" Guayabal"|"Mazda 2"|"Sí"|"8"|"2016"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||1||||||1|1|1||1|||1|||1|2017-09-04
531|"Mazda 2 Touring"|"$ 46.000.000"|"2017"|"9.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454211119-mazda-mazda-2-touring-_JM"|"Azul"|"Gasolina"|"9000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Ciudad Jardín"|"Mazda 2"|"Sí"|"XXX XX2"|"2017"|"TOURING"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||1||||2017-09-04
532|"Mazda 2 Sport"|"$ 26.000.000"|"2011"|"86.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454021382-mazda-2-hb-15-sport-_JM"|"Vinotinto"|"Gasolina"|"86000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Cedritos"|"Mazda 2"|"No"|"R----4"|"2011"|"Sport"|"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"No"|"1.500cc"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||||||1|1|1|1|1|1||1|||1|2017-09-04
533|"Mazda 2 2016"|"$ 47.500.000"|"2016"|"18.500 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-454793941-mazda-mazda-2-2016-_JM"|"Rojo"||"18500"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"abc123"|"2016"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
534|"Mazda 2 Grand Touring"|"$ 49.500.000"|"2016"|"17.800 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454960474-mazda-2-grand-touring-2016-17-_JM"|"Plateado"|"Gasolina"|"17800"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Country Club"|"Mazda 2"||"PAR"|"2016"|"GRAND TOURING"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1.6 SkyActive"|"No"||||"Automática"|"Eléctricos"|1||||||||||1||||1|||1||||2017-09-04
535|"Mazda 2 Hb"|"$ 25.000.000"|"2011"|"78.000 Km"|"Bolívar"|"http://articulo.tucarro.com.co/MCO-453988688-mazda-mazda-2-_JM"|"Negro"|"Gasolina"|"78000"|"Mazda"|"Bolívar "|" Cartagena De Indias"|" Almirante Colón"|"Mazda 2"|"No"|"1"|"2011"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"1.5"|"Hidráulica"|"No"|"1.5"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|||||||||||1||1||1|1||1||||2017-09-04
536|"Mazda 2"|"$ 22.000.000"|"2009"|"88.750 Km"|"Cesar"|"http://articulo.tucarro.com.co/MCO-454768308-mazda-mazda-2-_JM"|"Negro"|"Gasolina"|"88750"|"Mazda"|"Cesar "|" Aguachica"||"Mazda 2"||"dch 559"|"2009"||"Sí"|"Sí"|"Sí"|"Semi-cuero"|"4"|"Hidráulica"|"No"|"1500"|"No"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||||1|||||1||||2017-09-04
537|"Mazda 2 Hatchback"|"$ 33.000.000"|"2012"|"43.600 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454638896-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"43600"|"Mazda"|"Antioquia "|" Bello"||"Mazda 2"|"No"|"814"|"2012"|"HATCHBACK"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"||"MP3"||"Automática"|"Eléctricos"|||||1|||||||||||||||||2017-09-04
538|"Mazda 2 2012"|"$ 29.000.000"|"2012"|"60.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-455176749-mazda-mazda-2-2012-_JM"|"Gris"||"60000"|"Mazda"|"Valle Del Cauca "|" Tuluá"|" Corregimiento La Marina"|"Mazda 2"||"kct 316"|"2012"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
539|"Mazda 2"|"$ 23.500.000"|"2009"|"104.000 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-455163567-mazda-mazda-2-_JM"|"Blanco"||"104000"|"Mazda"|"Atlántico "|" Barranquilla"|" Altos del Prado (Riomar)"|"Mazda 2"||"QIA 914"|"2009"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
540|"Mazda 2 Touring"|"$ 47.000.000"|"2017"|"6.800 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454737863-mazda-2-touring-_JM"|"Azul"|"Gasolina"|"6800"|"Mazda"|"Santander "|" Bucaramanga"|" Pan de Azúcar"|"Mazda 2"|"Sí"|"IPT864"|"2017"|"TOURING"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1600"|"Sí"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"||||||||||1||1||||||1|||1|2017-09-04
541|"Mazda 2 2010"|"$ 25.900.000"|"2010"|"65.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-454247925-mazda-mazda-2-2010-_JM"|"Rojo"||"65000"|"Mazda"|"Cundinamarca "|" Cajicá"||"Mazda 2"||"DCU710"|"2010"|||||||"Hidráulica"|||"No"||||"Automática"|||||||||||||||||||||||2017-09-04
542|"Mazda 2 2011"|"$ 30.000.000"|"2011"|"65.700 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454123441-mazda-mazda-2-2011-_JM"|"Plateado"||"65700"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"KHI297"|"2011"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
543|"Mazda 2 2014"|"$ 33.000.000"|"2014"|"44.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453913556-mazda-mazda-2-2014-_JM"|"Rojo"||"44000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"hkt330"|"2014"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
544|"Mazda 2 2011"|"$ 28.000.000"|"2011"|"82.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-454795314-mazda-mazda-2-2011-_JM"|"Rojo"||"82000"|"Mazda"|"Cundinamarca "|" Bogota"|" Cedritos"|"Mazda 2"||"RLL-164"|"2011"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
545|"Mazda 2"|"$ 26.500.000"|"2010"|"117.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453864414-mazda-mazda-2-_JM"|"Gris"||"117000"|"Mazda"|"Antioquia "|" Medellín"|" Robledo"|"Mazda 2"||"FHM106"|"2010"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
546|"Mazda 2 2015"|"$ 35.500.000"|"2015"|"39.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454031220-mazda-mazda-2-2015-_JM"|"Otro"||"39000"|"Mazda"|"Bogotá D.c. "|" Bosa"|" Bosa"|"Mazda 2"||"uck 935"|"2015"|||||||"Asistida"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
547|"Mazda 2 2014"|"$ 26.300.000"|"2014"|"55.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453809036-mazda-mazda-2-2014-_JM"|"Rojo"||"55000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"||"0000"|"2014"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
548|"Mazda 2"|"$ 28.900.000"|"2012"|"89.001 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454850354-mazda-2-_JM"|"Blanco"|"Gasolina"|"89001"|"Mazda"|"Antioquia "|" Bello"||"Mazda 2"||"DLO758"|"2012"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||1||||||1|1|1|1|||||1||||2017-09-04
549|"Mazda 2 Sedan Automático"|"$ 30.000.000"|"2011"|"50.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454850770-mazda-2-sedan-automatico-_JM"|"Gris"|"Gasolina"|"50000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"RGP429"|"2011"|||"Sí"|"Sí"|"Tela"||"Asistida"|"No"||"Sí"||||"Automática"|||1|||||||||1||1|1|1|||1||||2017-09-04
550|"Mazda 2 2013"|"$ 32.000.000"|"2013"|"55.300 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-454845794-mazda-mazda-2-2013-_JM"|"Plateado"||"55300"|"Mazda"|"Caldas "|" Villamaria"||"Mazda 2"||"Kml061"|"2013"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
551|"Mazda 2 2016"|"$ 46.000.000"|"2016"|"25.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454079697-mazda-mazda-2-2016-_JM"|"Gris"||"25000"|"Mazda"|"Antioquia "|" Medellín"|" Calasanz"|"Mazda 2"||"IYO177"|"2016"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
552|"Mazda 2 Sport Automático"|"$ 32.000.000"|"2013"|"41.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454789363-mazda-2-sport-automatico-_JM"|"Verde"|"Gasolina"|"41500"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"5"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"||"Otro"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|||||||||1||1||||1||1|||1|2017-09-04
553|"Mazda 2 2008"|"$ 24.000.000"|"2008"|"147.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454820773-mazda-mazda-2-2008-_JM"|"Verde"||"147000"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Casa Blanca Sur"|"Mazda 2"||"cyn662"|"2008"|||||||"Mecánica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
554|"Mazda 2 2014"|"$ 35.500.000"|"2014"|"52.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454477241-mazda-mazda-2-2014-_JM"|"Gris"||"52000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"||"HDN548"|"2014"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
555|"Mazda 2 2015"|"$ 37.900.000"|"2015"|"41.200 Km"|"Nariño"|"http://articulo.tucarro.com.co/MCO-453843414-mazda-mazda-2-2015-_JM"|"Blanco"||"41200"|"Mazda"|"Nariño "|" Pasto"||"Mazda 2"||"AVH XX4"|"2015"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
556|"Mazda 2 2011"|"$ 27.500.000"|"2011"|"54.000 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-454298801-mazda-mazda-2-2011-_JM"|"Gris"||"54000"|"Mazda"|"Caldas "|" Manizales"|" Arboleda"|"Mazda 2"||"rdr923"|"2011"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
557|"Mazda 2"|"$ 20.000.000"|"2008"|"119.000 Km"|"Boyaca"|"http://articulo.tucarro.com.co/MCO-454342470-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"119000"|"Mazda"|"Boyaca "|" Tunja"||"Mazda 2"||"CZG525"|"2008"|||"Sí"|"Sí"|"Tela"|"1500"|"Hidráulica"|"No"|"1500"|"Sí"||||"Mecánica"|"Eléctricos"|1||||||||||1|1||1|1|||1||||2017-09-04
558|"Mazda 2 2016"|"$ 50.000.000"|"2016"|"31.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454510490-mazda-mazda-2-2016-_JM"|"Gris"||"31000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"IST809"|"2016"|||||||"Asistida"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
559|"Mazda 2 2011"|"$ 28.900.000"|"2011"|"75.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454612571-mazda-mazda-2-2011-_JM"|"Gris"||"75000"|"Mazda"|"Antioquia "|" Medellín"|" Calasanz"|"Mazda 2"||"KHP 263"|"2011"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
560|"Mazda 2 Hatchback"|"$ 26.000.000"|"2012"|"45.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-455114579-mazda-2-2012-automatico-cojineria-en-cuero-_JM"|"Gris"|"Gasolina"|"45000"|"Mazda"|"Antioquia "|" Rionegro"||"Mazda 2"|"No"|"DEV826"|"2012"|"HATCHBACK"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|1||||||2017-09-04
561|"Mazda 2 Full Equipo"|"$ 28.300.000"|"2012"|"78.179 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454120521-mazda-mazda-2-full-equipo-_JM"|"Negro"||"78179"|"Mazda"|"Antioquia "|" Medellín"|" Santa Lucía"|"Mazda 2"||"DFU016"|"2012"|||"Sí"|"Sí"|"Cuero"||"Hidráulica"|||"Sí"||||"Automática"|"Eléctricos"||||||||||||||||||1||||2017-09-04
562|"Mazda 2"|"$ 26.500.000"|"2009"|"64.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454864470-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"64000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"Sí"|"moo871"|"2009"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"|"Sí"|||"Automática"|"Eléctricos"|1|||||||||||1||||||||||2017-09-04
563|"Mazda 2 Grand Touring"|"$ 53.000.000"|"2017"|"15.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454849272-mazda-mazda-2-grand-touring-_JM"|"Gris"|"Gasolina"|"15000"|"Mazda"|"Antioquia "|" Yarumal"|" Llanos de Cuivá"|"Mazda 2"|"Sí"|"IPS971"|"2017"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"||"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||||||1|||1|||1||||2017-09-04
564|"Mazda 2, Sun Roof - Sillas Cuero"|"$ 25.800.000"|"2010"|"103.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453856718-mazda-2-sun-roof-sillas-cuero-_JM"|"Negro"|"Gasolina"|"103000"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Boitá"|"Mazda 2"|"No"|"RZF190"|"2010"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1.500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|||||||||||1||1|1|1|1|1|1||||2017-09-04
565|"Mazda 2"|"$ 49.000.000"|"2017"|"5.800 Km"|"Córdoba"|"http://articulo.tucarro.com.co/MCO-454117441-mazda-mazda-2-_JM"|"Rojo"||"5800"|"Mazda"|"Córdoba "|" Montería"|" Pasa Tiempo"|"Mazda 2"||"IUR710"|"2017"|||||||"Otro"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
566|"Mazda 2"|"$ 24.000.000"|"2010"|"73.600 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-454598717-mazda-2-_JM"|"Azul"||"73600"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"RAK 788"|"2010"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
567|"Mazda 2 2011"|"$ 28.990.000"|"2011"|"74.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454119801-mazda-mazda-2-2011-_JM"|"Plateado"||"74000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"||"BXT788"|"2011"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
568|"Mazda 2 2017"|"$ 49.000.000"|"2017"|"5.050 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-454911640-mazda-mazda-2-2017-_JM"|"Rojo"||"5050"|"Mazda"|"Risaralda "|" Pereira"|" Alamos"|"Mazda 2"||"izz589"|"2017"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
569|"Mazda 2"|"$ 26.000.000"|"2009"|"68.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454933402-mazda-mazda-2-_JM"|"Rojo"|"Gasolina"|"68000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"impar"|"2009"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||1||||1||||1||||2017-09-04
570|"Mazda 2 2014"|"$ 35.000.000"|"2014"|"41.000 Km"|"Quindio"|"http://articulo.tucarro.com.co/MCO-454673790-mazda-mazda-2-2014-_JM"|"Plateado"||"41000"|"Mazda"|"Quindio "|" Armenia"||"Mazda 2"||"mwy366"|"2014"|||||||"Mecánica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
571|"Mazda 2 2013"|"US$ 31.000.000"|"2013"|"86.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-453857740-mazda-mazda-2-2013-_JM"|"Otro"||"86000"|"Mazda"|"Risaralda "|" Dosquebradas"||"Mazda 2"||"DKt 165"|"2013"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
572|"Mazda 2"|"$ 22.000.000"|"2008"|"125.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-453808121-mazda-mazda-2-_JM"|"Verde"||"125000"|"Mazda"|"Cundinamarca "|" Fusagasugá"||"Mazda 2"||"QHY568"|"2008"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
573|"Mazda 2"|"$ 32.500.000"|"2014"|"47.600 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-455100924-mazda-mazda-2-_JM"|"Rojo"||"47600"|"Mazda"|"Atlántico "|" Barranquilla"|" San Isidro"|"Mazda 2"||"Xxxxxx"|"2014"|||||||"Asistida"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
574|"Mazda 2"|"$ 30.500.000"|"2012"|"63.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454788826-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"63000"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"Sí"|"KMT015"|"2012"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"||"Sí"|"No"|||"Mecánica"|||||||||||||||||||1||||2017-09-04
575|"Mazda 2 Automatico"|"$ 31.500.000"|"2012"|"520.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454642344-mazda-2-automatico-_JM"|"Plateado"||"520000"|"Mazda"|"Antioquia "|" Medellín"|" Villa Hermosa"|"Mazda 2"||"RMV638"|"2012"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
576|"Mazda 2 2012"|"$ 31.900.000"|"2012"|"80.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454391754-mazda-mazda-2-2012-_JM"|"Blanco"||"80000"|"Mazda"|"Antioquia "|" Medellín"|" Belén"|"Mazda 2"||"bjj789"|"2012"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
577|"Mazda 2"|"$ 33.000.000"|"2013"|"72.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-454306100-mazda-2-_JM"|"Gris"||"72000"|"Mazda"|"Risaralda "|" Pereira"|" Maraya"|"Mazda 2"||"Kml188"|"2013"|||||||"Hidráulica"|||"Sí"||||"Mecánica"|||||||||||||||||||||||2017-09-04
578|"Mazda 2 Full Equipo"|"$ 24.000.000"|"2010"|"110.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453822901-mazda-2-_JM"|"Plateado"|"Gasolina"|"110000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"Sí"|"DDH 680"|"2010"|"FULL EQUIPO"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"||"4x2"|"Mecánica"|"Eléctricos"|1|||||||||1||1|1|1|1|||1||||2017-09-04
579|"Mazda 2"|"$ 30.000.000"|"2011"|"65.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454832307-mazda-mazda-2-_JM"|"Plateado"||"65000"|"Mazda"|"Antioquia "|" Medellín"|" Barrio Colombia"|"Mazda 2"||"RLX720"|"2011"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-09-04
