"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
48|"Mazda 2"|"$ 28.000.000"|"2011"|"69.800 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454409780-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"69800"|"Mazda"|"Bogotá D.c. "|" Suba"|" Floresta Norte"|"Mazda 2"|"No"|"***-**9"|"2011"|||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|1|1|1||||1||||2017-08-26
49|"Mazda 2 Automatico"|"$ 31.500.000"|"2013"|"32.125 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454153887-mazda-2-aut-_JM"|"Plateado"|"Gasolina"|"32125"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"NBT800"|"2013"|"Automatico"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1,5L"|"Sí"||"MP3"||"Automática"|||1|||||||||1|1|||1|||1||||2017-08-26
50|"Mazda 2"|"$ 29.000.000"|"2010"|"78.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453439649-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"78000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"No"|"MOR314"|"2010"|||"Sí"|"No"|"Tela"|"1.500"|"Otro"|"No"|"ZY562056"|"Sí"|"No"|||"Automática"|"Eléctricos"||||||||||||||||||||||2017-08-26
51|"Mazda 2 Hb"|"$ 27.000.000"|"2009"|"61.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454108446-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"61000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"MON-905"|"2009"|"HB"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||1|1|1|1||1|1||1||||2017-08-26
52|"Mazda 2 Sedan"|"$ 31.490.000"|"2011"|"52.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454004466-mazda-mazda-2-2011-_JM"|"Gris"|"Gasolina"|"52000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"BXQ-788"|"2011"|"Sedan"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-08-26
53|"Mazda 2 2012"|"$ 31.000.000"|"2012"|"38.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454065104-mazda-mazda-2-2012-_JM"|"Plateado"||"38500"|"Mazda"|"Antioquia "|" Medellín"|" Altos del Poblado"|"Mazda 2"||"bfj094"|"2012"|||||||"Hidráulica"|||"No"||||"Automática"|||||||||||||||||||||||2017-08-26
54|"Mazda 2"|"$ 30.500.000"|"2011"|"38.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453861303-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"38000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"Sí"|"BXR290"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Mecánica"|"No"||"Sí"|"No"|"CD"||"Mecánica"|"Eléctricos"|1|1|||||||1||1|1|1|||||||||2017-08-26
55|"Mazda 2 Touring"|"$ 54.000.000"|"2017"|"12.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454615654-mazda-mazda-2-touring-_JM"|"Blanco"|"Gasolina"|"12500"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Country Club"|"Mazda 2"|"Sí"|"JCW-741"|"2017"|"Touring"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|1||||||||1|1|1|1||1|||1|||1|2017-08-26
56|"Mazda 2"|"$ 35.000.000"|"2014"|"27.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454109013-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"27000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Cedritos"|"Mazda 2"|"Sí"|"HKU-932"|"2014"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|||||||||||1||1|||||1||||2017-08-26
57|"Mazda 2 2011"|"$ 27.000.000"|"2011"|"60.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453893098-mazda-mazda-2-2011-_JM"|"Rojo"|"Gasolina"|"60000"|"Mazda"|"Bogotá D.c. "|" San Cristobal Sur"|" Sociego"|"Mazda 2"|"Sí"|"RFX-948"|"2011"||"Sí"|"Sí"||"Tela"||"Hidráulica"|||"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1|1||||||||||||||||||1||2017-08-26
58|"Mazda 2"|"$ 30.000.000"|"2011"|"69.600 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453234007-mazda-mazda-2-_JM"|"Negro"|"Gasolina"|"69600"|"Mazda"|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|"Mazda 2"|"No"|"CGN933"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|||||||||||||||||1||||2017-08-26
59|"Mazda 2 Hatchback"|"$ 36.500.000"|"2015"|"41.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-453037111-mazda-mazda-2-hatchback-_JM"|"Plateado"|"Gasolina"|"41000"|"Mazda"|"Cundinamarca "|" Mosquera"||"Mazda 2"||"UCW-240"|"2015"|"Hatchback"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"||"1498"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||||||||1||1||||||||||2017-08-26
60|"Mazda 2"|"$ 33.500.000"|"2013"|"44.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452106396-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"44000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"|"Sí"|"MTO-023"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"||||||||||||1||||||1||||2017-08-26
61|"Mazda 2 Hb Fe Mt 1.5 Aa Ab Abs"|"$ 26.500.000"|"2011"|"55.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454236499-mazda-mazda-2-hb-fe-mt-15-aa-ab-abs-_JM"|"Blanco"|"Gasolina"|"55700"|"Mazda"|"Bogotá D.c. "|" Bosa"|" Chicalá"|"Mazda 2"|"No"|"BXR-412"|"2011"|"HB FE MT 1.5 AA AB ABS"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|||||||||||1|1||1|||1|1|||2017-08-26
62|"Mazda 2 Turing Skyactive At 1500cc Hb"|"$ 45.000.000"|"2016"|"34.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454343584-mazda-mazda-2-turing-skyactive-at-1500cc-hb-_JM"|"Blanco"|"Gasolina"|"34000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Panamericano"|"Mazda 2"||"IGY-501"|"2016"|"Turing Skyactive AT 1500cc  HB"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1||||||||||1|1|1||1|||1||||2017-08-26
63|"Mazda 2"|"$ 29.000.000"|"2011"|"66.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452143177-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"66000"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Morisco"|"Mazda 2"|"No"|"REO981"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"|"16V"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"||"Mecánica"|"Eléctricos"|1|1||1||||||1|1|1|1|1|1|||1|||1|2017-08-26
64|"Mazda 2 Hb"|"$ 28.900.000"|"2013"|"57.400 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453079504-mazda-mazda-2-hb-_JM"|"Blanco"|"Gasolina"|"57400"|"Mazda"|"Bogotá D.c. "|" Antonio Nariño"|" Ciudad Jardín Sur"|"Mazda 2"||"MSL-710"|"2013"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1498"|"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1||||||1||||1|1|1|1|1|1||1||1||2017-08-26
65|"Mazda 2"|"$ 27.800.000"|"2012"|"75.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454344093-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"75000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"|"Sí"|"KKZ-806"|"2012"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|||"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||1|||||1|1|1|1||1|||1||||2017-08-26
66|"Mazda 2"|"$ 32.000.000"|"2013"|"56.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-454004176-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"56000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"MUU-533"|"2013"|||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1||||||||||1||||1|||1||||2017-08-26
67|"Mazda 2"|"$ 32.000.000"|"2013"|"53.514 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-452103291-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"53514"|"Mazda"|"Caldas "|" Chinchiná"||"Mazda 2"||"DHT-616"|"2013"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1|1|1|1|1|1|1||1||||2017-08-26
68|"Mazda 2 Automatico,2011"|"$ 25.900.000"|"2011"|"76.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454452039-mazda-mazda-2-automatico2011-_JM"|"Rojo"|"Gasolina"|"76000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Puente Largo"|"Mazda 2"||"RJW945"|"2011"|||"Sí"|"Sí"|||"Hidráulica"||"1500"|"No"||"MP3"|"4x2"|"Automática"||1|||||||||||||||||||||2017-08-26
69|"Mazda 2 Touring Skyactive Automatico"|"$ 44.000.000"|"2016"|"33.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454496809-mazda-mazda-2-touring-skyactive-automatico-_JM"|"Plateado"|"Gasolina"|"33000"|"Mazda"|"Santander "|" Bucaramanga"|" Bucaramanga"|"Mazda 2"|"Sí"|"UUU-997"|"2016"|"Touring Skyactive Automatico"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"||||||||||1||1|1|||||||||2017-08-26
70|"Mazda 2 Mazda 2, Sedan F.e. 1,5l"|"$ 26.650.000"|"2011"|"100.593 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453191097-mazda-2-sedan-15l-mecanico-full-equipo-hermoso-_JM"|"Plateado"|"Gasolina"|"100593"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"KGD482"|"2011"|"Mazda 2, Sedan F.E. 1,5L"|"Sí"|"Sí"|"Sí"|"Cuero"|"4, 16 VALVULAS"|"Hidráulica"|"No"|"1.498 Cms3"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1||||||||1|1|1|1|1|1||1|1||||2017-08-26
71|"Mazda 2 2009"|"$ 25.000.000"|"2009"|"80.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-452322250-mazda-mazda-2-2009-_JM"|"Gris"||"80000"|"Mazda"|"Valle Del Cauca "|" Palmira"|" Versalles"|"Mazda 2"||"CUQ320"|"2009"|||||||"Hidráulica"|||"Sí"||||"Automática"|||||||||||||||||||||||2017-08-26
72|"Mazda 2"|"$ 32.000.000"|"2013"|"47.600 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454418871-mazda-mazda-2-_JM"|"Otro"|"Gasolina"|"47600"|"Mazda"|"Bogotá D.c. "|" Puente Aranda"|" La Asunción"|"Mazda 2"|"No"|"NDQ577"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|1||||||||1|1|1||1|1|||1|||1|2017-08-26
73|"Mazda 2"|"$ 21.500.000"|"2009"|"150.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451241460-mazda-mazda-2-_JM"|"Rojo"|"Gasolina"|"150000"|"Mazda"|"Bogotá D.c. "|" Suba"|" San Cipriano"|"Mazda 2"|"No"|"DCL-070"|"2009"||"Sí"|"Sí"|"Sí"|"Semi-cuero"|"4"|"Asistida"|"No"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||||||||1|1|1|1|1|1|1||1|1||1|2017-08-26
74|"Mazda 2"|"$ 26.700.000"|"2011"|"73.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454065596-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"73500"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Normandía"|"Mazda 2"||"RGP-870"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|||1|1|||||||2017-08-26
75|"Mazda 2 Hb"|"$ 31.500.000"|"2012"|"41.600 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453104584-mazda-mazda-2-hb-_JM"|"Azul"|"Gasolina"|"41600"|"Mazda"|"Bogotá D.c. "|" Fontibón"|" La Felicidad"|"Mazda 2"|"No"|"RLR-096"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Semi-cuero"||"Asistida"|"No"|"1498"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|||1|||||||2017-08-26
76|"Mazda 2 Mazda 2 Mt"|"$ 30.000.000"|"2009"|"40.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453102344-mazda-mazda-2-mt-_JM"|"Plateado"|"Gasolina"|"40000"|"Mazda"|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|"Mazda 2"|"Sí"|"CZL556"|"2009"|"MAZDA 2 MT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1500CC"|"No"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|||||||1||1|1|1|1|1|1|1||1||||2017-08-26
77|"Mazda 2"|"$ 39.500.000"|"2015"|"25.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451700236-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"25000"|"Mazda"|"Bogotá D.c. "|" Fontibón"|" La Felicidad"|"Mazda 2"|"Sí"|"UCL608"|"2015"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"||1||||||||||||||||1||||2017-08-26
78|"Mazda 2 Hb"|"$ 30.900.000"|"2012"|"67.400 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454486358-mazda-mazda-2-hb-_JM"|"Negro"|"Gasolina"|"67400"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"RKZ-434"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||||1|||||1||||2017-08-26
79|"Mazda 2 Hb"|"$ 26.400.000"|"2009"|"77.342 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-451108568-mazda-mazda-2-2009-_JM"|"Gris"|"Gasolina"|"77342"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"MOO-342"|"2009"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|1||1|||1||||2017-08-26
80|"Mazda 2 Touring Automatico"|"$ 52.400.000"|"2018"|"0 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-453706764-mazda-2-touring-automatico-2018-pano-_JM"|"Gris"|"Gasolina"|"0"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"0"|"2018"|"TOURING AUTOMATICO"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"Sí"|"1500cc"|"No"|"No"||"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1||1||1|1||1||||2017-08-26
81|"Mazda 2, 2018"|"$ 59.900.000"|"2018"|"0 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-445466249-mazda-2-2018-_JM"|"Azul"||"0"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"0"|"2018"|||||||"Asistida"|||"No"||||"Automática"|||||||||||||||||||||||2017-08-26
82|"Mazda 2 Hb"|"$ 28.500.000"|"2010"|"65.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-451688948-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"65000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"***-***"|"2010"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||||||1|1|1|1|1|1||1|||1|2017-08-26
83|"Mazda 2 Sedan"|"$ 26.900.000"|"2011"|"103.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453455910-mazda-mazda-2-sedan-_JM"|"Plateado"|"Gasolina"|"103000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"IUA-228"|"2011"|"Sedan"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|||1|||1|2017-08-26
84|"Mazda 2 Grand Touring Mec Paño 2018"|"$ 54.950.000"|"2018"|"0 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-452037796-mazda-2-grand-touring-mec-pano-2018-_JM"|"Rojo"|"Gasolina"|"0"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"0"|"2018"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"|"1500"|"No"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1|||1||1|||1||||2017-08-26
85|"Mazda 2 Gran Touring"|"$ 56.000.000"|"2018"|"650 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454121001-mazda-mazda-2-gran-touring-_JM"|"Otro"|"Gasolina"|"650"|"Mazda"|"Bogotá D.c. "|" Suba"|" Alhambra"|"Mazda 2"|"Sí"|"DQT-832"|"2018"|"Gran Touring"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"||||||||||1|1|1|1||1|||1||||2017-08-26
86|"Mazda 2"|"$ 27.000.000"|"2010"|"41.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-454060299-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"41000"|"Mazda"|"Cundinamarca "|" Tabio"||"Mazda 2"|"Sí"|"RAL-749"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|||"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||||||||||||||2017-08-26
87|"Mazda 2 Aut 1.5"|"$ 34.000.000"|"2013"|"51.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453923241-mazda-mazda-2-aut-15-_JM"|"Gris"|"Gasolina"|"51000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"MVV-341"|"2013"|"AUT 1.5"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-08-26
88|"Mazda 2 Sport"|"$ 32.500.000"|"2014"|"28.100 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453306156-mazda-mazda-2-sport-_JM"|"Blanco"|"Gasolina"|"28100"|"Mazda"|"Bogotá D.c. "|" Suba"|" Mazurén"|"Mazda 2"|"Sí"|"HIU-841"|"2014"|"Sport"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|1|1||1|1|1|1|||1|2017-08-26
89|"Mazda 2 Grand Touring"|"$ 49.000.000"|"2016"|"28.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454054813-mazda-mazda-2-grand-touring-_JM"|"Negro"|"Gasolina"|"28000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"USW-480"|"2016"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-08-26
90|"Mazda 2 Hb Mt 1500cc"|"$ 38.700.000"|"2015"|"23.300 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453758198-mazda-mazda-2-hb-mt-1500cc-_JM"|"Blanco"|"Gasolina"|"23300"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Villa Luz"|"Mazda 2"|"Sí"|"ZYR-003"|"2015"|"HB MT 1500CC"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||1||||1|1|1||1|||1|||1|2017-08-26
91|"Mazda 2 Hb"|"$ 29.300.000"|"2012"|"45.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453933872-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"45700"|"Mazda"|"Bogotá D.c. "|" Puente Aranda"|" Ponderosa"|"Mazda 2"|"No"|"MBV-482"|"2012"|"HB"||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1|||||||||||||||||||||2017-08-26
92|"Mazda 2 Hb"|"$ 33.800.000"|"2014"|"40.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-451063574-mazda-mazda-2-hb-_JM"|"Azul"|"Gasolina"|"40500"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"HGY-295"|"2014"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||||||1|1|1||1|1||1|||1|2017-08-26
93|"Mazda 2 Sport"|"$ 36.000.000"|"2015"|"29.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454111510-mazda-mazda-2-sport-_JM"|"Gris"|"Gasolina"|"29000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Mazurén"|"Mazda 2"|"Sí"|"ZZY-789"|"2015"|"Sport"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||1|||||||1|1|||1||1||||2017-08-26
94|"Mazda 2"|"$ 28.500.000"|"2011"|"43.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453837157-mazda-mazda-2-_JM"|"Azul"|"Gasolina"|"43000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Santa Paula"|"Mazda 2"|"Sí"|"RCM-627"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||||||1|1|1|1||||1||||2017-08-26
95|"Mazda 2 Hb"|"$ 30.000.000"|"2012"|"49.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452425661-mazda-mazda-2-hb-_JM"|"Rojo"|"Gasolina"|"49000"|"Mazda"|"Bogotá D.c. "|" Kennedy"||"Mazda 2"|"Sí"|"RJW 933"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|||1||||||||1|||1|||||||2017-08-26
96|"Mazda 2 Hb"|"$ 26.800.000"|"2010"|"53.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454225152-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"53000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"KBW-640"|"2010"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|1|1|1|1||1|||1|2017-08-26
97|"Mazda 2"|"$ 25.500.000"|"2010"|"102.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454110717-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"102000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"||"FHP-646"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"||1||||||||||1|||1|||||||2017-08-26
