"Precio"|"Modelo_anyo"|"Ubicacion"|"Color"|"Combustible"|"Recorrido"|"Departamento"|"Ciudad"|"Barrio"|"Unico"|"Placa"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"Ubicacion_r"|"Color_r"|"Combustible_r"|"Departamento_r"|"Ciudad_r"|"Barrio_r"|"Placa_r"|"Version_r"|"Asientos_r"|"Cilindros_r"|"Direccion_r"|"Motor_r"|"Sonido_r"|"Traccion_r"|"Transmision_r"|"Vidrios_r"
53700000|2017|"Bogotá D.c."|"Gris"|"Gasolina"|5000|"Bogotá D.c. "|" Kennedy"|" Villa Alsacia"|0|"JDU-588"|"GRAND TOURING HATCH BACK"|0|0|0|"Cuero"||"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"5"|"1"|"3"|"28"|"173"|"300"|"31"|"1"||"1"|"23"|"2"|"1"|"1"|"1"
35500000|2014|"Bogotá D.c."|"Gris"|"Gasolina"|56000|"Bogotá D.c. "|" Usaquén"|" Chicó Navarra"||"HKM441"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|0|0|0|1|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|1|"3"|"5"|"1"|"3"|"53"|"44"|"205"||"3"||"2"|"23"|"2"||"1"|"1"
27000000|2011|"Bogotá D.c."|"Plateado"|"Gasolina"|72000|"Bogotá D.c. "|" Usaquén"|" Santa Bárbara Occidental"|0|"REK-699"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|1|"3"|"9"|"1"|"3"|"53"|"156"|"470"||"1"||"2"|"23"|"2"|"1"|"1"|"1"
32000000|2012|"Antioquia"|"Plateado"|"Gasolina"|65650|"Antioquia "|" Medellín"||0|"DJN083"|"MAZDA 2"|0|0|0|"Tela"||"Hidráulica"|0|"1600"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"1"|"9"|"1"|"1"|"33"||"134"|"60"|"3"||"2"|"27"|"2"|"1"|"1"|"1"
47500000|2016|"Tolima"|"Azul"|"Gasolina"|10500|"Tolima "|" Líbano"||0|"IGZ-009"|"Touring"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|"20"|"1"|"1"|"20"|"30"||"249"|"110"|"3"||"2"|"23"|"2"|"1"|"1"|"1"
32700000|2012|"Antioquia"|"Blanco"|"Gasolina"|32000|"Antioquia "|" Medellín"|||"DJL-980"|"HB AUT"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|1|0|0|1|"1"|"3"|"1"|"1"|"33"||"132"|"49"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
30800000|2012|"Valle Del Cauca"|"Gris"|"Gasolina"|72000|"Valle Del Cauca "|" Cali"|" Multicentro"|0|"MTM 849"|"Mazda 2 1.5 AT"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|1|0|0|0|"21"|"5"|"1"|"21"|"13"|"115"|"403"|"62"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
28500000|2011|"Risaralda"|"Gris"|"Gasolina"|86000|"Risaralda "|" Pereira"|||"KFQ593"||0|0|0|"Tela"||"Hidráulica"||"1500"|0||||"Mecánica"||1|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|1|0|0|0|"18"|"5"|"1"|"18"|"41"||"330"||"3"||"2"|"23"|||"2"|
29900000|2011|"Antioquia"|"Gris"|"Gasolina"|58000|"Antioquia "|" Bello"||0|"MOX489"||0|0|0|"Tela"||"Hidráulica"||"1500"|0||||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"6"||"394"||"3"||"2"|"23"|||"1"|"1"
47950000|2017|"Huila"|"Gris"||0|"Huila "|" Neiva"|||"***"|||||||"Asistida"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"12"|"5"||"12"|"38"||"6"||||"1"||||"2"|
52400000|2018|"Bogotá D.c."|"Plateado"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"|||"000"||0|0|0||"4"|"Asistida"|0|"1.500 CC"|0||"R/Rep."|"4x2"|"Automática"|"Eléctricos"|1|1|0|1|1|1|0|0|1|1|1|0|1|0|1|0|1|1|1|1|1|"3"|"9"|"1"|"3"|"7"||"27"|||"8"|"1"|"11"|"3"|"1"|"1"|"1"
51000000|2017|"Antioquia"|"Gris"|"Gasolina"|15000|"Antioquia "|" Medellín"||0|"ISU-525"|"Touring"|0|0|0|"Cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"||"274"|"110"|"1"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
44000000|2016|"Bogotá D.c."|"Marrón"|"Gasolina"|23850|"Bogotá D.c. "|" Teusaquillo"|" Teusaquillo"|0|"UUM-551"||0|0|0|"Tela"||"Hidráulica"||"1500"|0|0|"MP3"||"Automática"|"Eléctricos"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|"3"|"6"|"1"|"3"|"51"|"167"|"546"||"3"||"2"|"23"|"2"||"1"|"1"
28800000|2011|"Risaralda"|"Rojo"|"Gasolina"|82000|"Risaralda "|" Pereira"|||"RDO-412"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"R/Rep."||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|0|1|0|0|0|"18"|"10"|"1"|"18"|"41"||"464"||"1"||"2"|"23"|"3"||"1"|"1"
33900000|2014|"Bogotá D.c."|"Gris"|"Gasolina"|54000|"Bogotá D.c. "|" Usaquén"|" Las Margaritas"|0|"HKP737"|"HATCH BACK"|0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500 CC"|0|0|"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"53"|"96"|"206"|"36"|"1"|"8"|"2"|"24"|"2"||"2"|"1"
51000000|2018|"Antioquia"|"Azul"|"Gasolina"|37|"Antioquia "|" Medellín"|" El Poblado"|0|"EFU753"||0|0|0|"Tela"||"Hidráulica"|0|"1496"|0|0|"MP3"|"4x2"|"Automática"||1|0|0|0|1|0|0|1|0|1|1|1|1|0|1|0|0|1|0|0|0|"1"|"1"|"1"|"1"|"33"|"63"|"157"||"3"||"2"|"18"|"2"|"1"|"1"|
31000000|2012|"Bogotá D.c."|"Negro"|"Gasolina"|27700|"Bogotá D.c. "|" Usaquén"|" Cedritos"|0|"BPS-264"||0|0|0|"Semi-cuero"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|1|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"3"|"7"|"1"|"3"|"53"|"40"|"53"||"2"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
55070000|2017|"Bogotá D.c."|"Gris"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"|||"-"||0|0|0|"Tela"||"Asistida"|0||0|0|||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"7"||"1"||"3"||"1"||||"1"|"1"
30500000|2012|"Antioquia"|"Blanco"|"Gasolina"|43300|"Antioquia "|" Medellín"|" Laureles"|0|"DJN163"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"|"99"|"135"||"3"||"2"|"23"|"2"|"1"|"2"|"1"
31500000|2013|"Antioquia"|"Gris"|"Gasolina"|32000|"Antioquia "|" Medellín"||0|"MVU-675"|"HB"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"||"412"|"44"|"3"|"14"|"2"|"23"|"2"|"1"|"2"|"1"
28100000|2011|"Antioquia"|"Gris"|"Gasolina"|84000|"Antioquia "|" Medellín"|" Las Palmas"||"DEW-153"|"MAZDA 2 SEDAN Cc 1500 AT"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"33"|"97"|"119"|"78"|"3"||"2"|"23"|"2"|"1"|"1"|"1"
34000000|2014|"Caldas"|"Gris"|"Gasolina"|32000|"Caldas "|" Manizales"|" La Leonora"||"HHS409"||0|0|0|"Tela"||"Hidráulica"|||0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"6"|"5"|"1"|"6"|"31"|"92"|"200"||"3"||"2"||"2"||"2"|"1"
27900000|2012|"Bogotá D.c."|"Negro"|"Gasolina"|83750|"Bogotá D.c. "|" Bogota"|||"XXX979"|"MAZDA 2 HB AUT FE"|0|0|0|"Cuero"||"Hidráulica"||"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|1|0|0|0|"3"|"7"|"1"|"3"|"7"||"563"|"71"|"1"||"2"|"23"|"1"|"1"|"1"|"1"
26500000|2009|"Bogotá D.c."|"Verde"|"Gasolina"|56000|"Bogotá D.c. "|" Usaquén"|" Chicó Navarra"|0|"DCL-603"|||0||"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"11"|"1"|"3"|"53"|"44"|"102"||"3"|"8"|"2"|"23"|"1"|"1"|"1"|"1"
26300000|2009|"Bogotá D.c."|"Negro"|"Gasolina"|94809|"Bogotá D.c. "|" Engativa"|" Normandía"||"CUN-866"|"2 15HA9 1500CC AT FULL 5P"||0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|"3"|"7"|"1"|"3"|"21"|"117"|"74"|"8"|"3"|"8"|"2"|"23"|"2"||"1"|"1"
57570000|2018|"Bogotá D.c."|"Marrón"||0|"Bogotá D.c. "|" Bogota"|||"000000"|||||||"Asistida"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"6"||"3"|"7"||"29"||||"1"||||"1"|
52150000|2017|"Tolima"|"Blanco"|"Gasolina"|0|"Tolima "|" Ibagué"||0|"N/A"|"MAZDA 2 GRAND TOURING MT"|0|0|0|"Tela"||"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"20"|"3"|"1"|"20"|"26"||"419"|"66"|"3"||"1"|"23"|"2"|"1"|"2"|"1"
25500000|2010|"Antioquia"|"Gris"||80000|"Antioquia "|" Medellín"|" Laureles"||"qet935"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"||"1"|"33"|"99"|"447"||||"2"||||"2"|
27500000|2010|"Bogotá D.c."|"Blanco"|"Gasolina"|90000|"Bogotá D.c. "|" Fontibón"|" Modelia"|0|"RZV-056"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|0|0|1|0|0|0|"3"|"3"|"1"|"3"|"23"|"112"|"520"||"1"||"2"|"23"|"2"||"1"|"1"
28000000|2012|"Bogotá D.c."|"Negro"|"Gasolina"|82900|"Bogotá D.c. "|" Chapinero"|" Chapinero Alto"|0|"QGA979"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"CD"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"7"|"1"|"3"|"15"|"42"|"449"||"1"||"2"|"23"|"1"||"1"|"1"
24000000|2010|"Antioquia"|"Plateado"|"Gasolina"|66600|"Antioquia "|" Medellín"||0|"KBR447"|"MAZDA 2"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|1|0|1|1|1|1|1|1|0|1|0|0|0|"1"|"9"|"1"|"1"|"33"||"316"|"60"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
33500000|2013|"Bogotá D.c."|"Gris"||23500|"Bogotá D.c. "|" Suba"|" Morato"||"MPT954"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"5"||"3"|"49"|"113"|"397"||||"2"||||"2"|
31000000|2014|"Bogotá D.c."|"Gris"|"Gasolina"|44000|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|0|"***-**1"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"49"|"85"|"9"||"1"||"2"|"23"|"2"|"1"|"1"|"1"
55070000|2017|"Bogotá D.c."|"Negro"|"Gasolina"|0|"Bogotá D.c. "|" Martires"|" Usatama"||"UUU000"|"GRAND TOURING"|0|0|0|"Tela"|"4"|"Asistida"|0|"SKYACTIV-G"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|1|0|1|1|1|1|"3"|"7"|"1"|"3"|"32"|"170"|"548"|"28"|"3"|"8"|"1"|"30"|"2"||"1"|"1"
23300000|2008|"Bogotá D.c."|"Negro"|"Gasolina"|66500|"Bogotá D.c. "|" Engativa"|" Los Monjes"|0|"CWG-475"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|1|0|0|"3"|"7"|"1"|"3"|"21"|"103"|"78"||"1"||"2"|"23"|"2"||"2"|"1"
29000000|2011|"Antioquia"|"Gris"|"Gasolina"|68500|"Antioquia "|" Medellín"|" El Poblado"|0|"DHY-939"|"Sedan"|0|0|0|"Cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"|"63"|"128"|"93"|"1"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
47970000|2017|"Bogotá D.c."|"Rojo"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"000000"|"SPORT"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"R/Rep."|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"3"|"10"|"1"|"3"|"7"||"29"|"104"|"3"|"8"|"1"|"23"|"3"|"1"|"2"|"1"
23300000|2009|"Bogotá D.c."|"Negro"|"Gasolina"|76000|"Bogotá D.c. "|" Engativa"|" Florencia"|0|"DBR-052"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|0|0|0|"3"|"7"|"1"|"3"|"21"|"69"|"94"||"3"||"2"|"23"|"1"|"1"|"2"|"1"
56520000|2017|"Bogotá D.c."|"Plateado"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"-"|"Grand Touring"|0|0|0|"Cuero"|"4"|"Asistida"|0|"1.5 L."|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|1|1|"3"|"9"|"1"|"3"|"7"||"1"|"27"|"1"|"8"|"1"|"7"|"2"|"1"|"1"|"1"
52400000|2017|"Bogotá D.c."|"Azul"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"|||"Impar"|"Mazda 2 Touring Automatico 2017"|0|0|0|"Tela"|"4"|"Asistida"|0|"1.5 C.C."|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|0|0|1|"3"|"1"|"1"|"3"|"7"||"267"|"83"|"3"|"8"|"1"|"6"|"2"|"1"|"1"|"1"
31500000|2012|"Bogotá D.c."|"Plateado"|"Gasolina"|37000|"Bogotá D.c. "|" Suba"|" Niza"|0|"MCL-778"|"Sport"|0|0|0|"Semi-cuero"||"Hidráulica"|0|"1498"|0|0|"MP3"||"Automática"|"Eléctricos"|1|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|"3"|"9"|"1"|"3"|"49"|"116"|"372"|"103"|"2"||"2"|"19"|"2"||"1"|"1"
19300000|2008|"Bogotá D.c."|"Verde"|"Gasolina"|104200|"Bogotá D.c. "|" Kennedy"|" Castilla"|0|"CYP-773"|"HB"|0|0|0|"Tela"|"4"|"Asistida"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|"3"|"11"|"1"|"3"|"28"|"38"|"83"|"44"|"3"|"8"|"1"|"23"|"2"||"2"|"1"
29000000|2012|"Bogotá D.c."|"Plateado"|"Gasolina"|70000|"Bogotá D.c. "|" Fontibón"|" Villemar"|0|"RKS-748"|"HB 1.5 MT"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"9"|"1"|"3"|"23"|"179"|"501"|"45"|"3"||"2"|"23"|"2"||"2"|"1"
47950000|2017|"Huila"|"Blanco"|"Gasolina"|0|"Huila "|" Neiva"|||"***"|"touring MT"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|1|0|0|0|0|1|1|0|0|0|1|0|0|0|0|0|0|"12"|"3"|"1"|"12"|"38"||"6"|"115"|"3"||"2"|"23"|"2"||"2"|"1"
24500000|2010|"Atlántico"|"Negro"|"Gasolina"|110000|"Atlántico "|" Barranquilla"|" Altoprado"||"QID-822"||0|0|0|"Tela"||"Hidráulica"||"1.5"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|"2"|"7"|"1"|"2"|"4"|"10"|"453"||"3"||"2"|"5"|"2"|"1"|"1"|"1"
27000000|2010|"Antioquia"|"Gris"|"Gasolina"|66858|"Antioquia "|" Medellín"||0|"FHF-056"|"HB AUT"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"||"170"|"49"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
23200000|2008|"Valle Del Cauca"|"Plateado"|"Gasolina"|81500|"Valle Del Cauca "|" Cali"|||"FHA-325"||0|0||"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|0|0|0|"21"|"9"|"1"|"21"|"13"||"162"||"3"||"2"|"23"|"2"||"1"|"1"
53000000|2017|"Antioquia"|"Blanco"|"Gasolina"|17230|"Antioquia "|" Envigado"||0|"ISV543"|"FULL"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"CD"||"Automática"|"Eléctricos"|0|1|0|0|0|0|0|0|0|0|1|1|0|0|1|0|0|0|0|0|0|"1"|"3"|"1"|"1"|"22"||"275"|"21"|"3"||"2"|"23"|"1"||"1"|"1"
25800000|2009|"Bogotá D.c."|"Rojo"|"Gasolina"|38000|"Bogotá D.c. "|" Suba"|" Villa Delia"|0|"DCL-288"|"HB FULL EQUIPO"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|1|1|1|0|"3"|"10"|"1"|"3"|"49"|"174"|"100"|"52"|"3"||"2"|"23"|"2"|"1"|"1"|"1"
32500000|2012|"Antioquia"|"Gris"|"Gasolina"|75733|"Antioquia "|" Medellín"|" Guayabal"||"KKK173"||0|0|0|"Tela"||"Hidráulica"|0|"1.5"|0||"R/Rep."|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"75"|"353"||"3"||"2"|"5"|"3"|"1"|"2"|"1"
28800000|2011|"Antioquia"|"Blanco"|"Gasolina"|94000|"Antioquia "|" Medellín"|" El Poblado"||"KLR161"|"SEDAN"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"R/Rep."||"Automática"||1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|0|0|1|"1"|"3"|"1"|"1"|"33"|"63"|"363"|"94"|"3"||"2"|"23"|"3"||"1"|
29500000|2011|"Bogotá D.c."|"Rojo"|"Gasolina"|39450|"Bogotá D.c. "|" Usaquén"|" San Cristobal Norte"||"RKX-009"||0|0||"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"||1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|1|"3"|"10"|"1"|"3"|"53"|"143"|"502"||"3"|"8"|"2"|"23"|"2"|"1"|"1"|
50620000|2017|"Bogotá D.c."|"Blanco"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"000000"|"SKYCTIV"|0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"R/Rep."|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"3"|"3"|"1"|"3"|"7"||"29"|"101"|"3"|"8"|"1"|"23"|"3"|"1"|"1"|"1"
57450000|2017|"Bogotá D.c."|"Otro"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"-"|"Mazda 2 Grand touring Automático 1.5 C.C. 2016"|0|0|0|"Tela"|"4"|"Asistida"|0|"1.5 L."|0|0|"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|1|0|1|1|0|1|"3"|"8"|"1"|"3"|"7"||"1"|"65"|"3"|"8"|"1"|"7"|"2"||"1"|"1"
50250000|2017|"Bogotá D.c."|"Negro"|"Gasolina"|0|"Bogotá D.c. "|" Usaquén"|" Bella Suiza"|0|"-"|"TOURING"|0|0|0|"Tela"|"4"|"Asistida"|0|"1.5"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|1|1|0|1|"3"|"7"|"1"|"3"|"53"|"20"|"1"|"111"|"3"|"8"|"1"|"5"|"2"|"1"|"1"|"1"
52150000|2017|"Bogotá D.c."|"Plateado"|"Gasolina"|0|"Bogotá D.c. "|" Usaquén"|" Bella Suiza"||"-"|"Grand Touring"|0|0|0|"Tela"|"4 Cilindros"|"Asistida"|0|"1.5"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|1|0|1|1|0|1|"3"|"9"|"1"|"3"|"53"|"20"|"1"|"27"|"3"|"9"|"1"|"5"|"2"|"1"|"2"|"1"
24000000|2010|"Bogotá D.c."|"Negro"|"Gasolina"|63000|"Bogotá D.c. "|" Usaquén"|" Cedritos"||"DXZ-426"||0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|"3"|"7"|"1"|"3"|"53"|"40"|"155"||"1"||"2"|"23"|"2"|"1"|"1"|"1"
49900000|2017|"Bogotá D.c."|"Rojo"|"Gasolina"|4487|"Bogotá D.c. "|" Bogota"|||"IYN269"|||0||"Tela"||"Hidráulica"|0|"1500"|0||||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|"3"|"10"|"1"|"3"|"7"||"288"||"3"||"2"|"23"|||"2"|"1"
36000000|2015|"Antioquia"|"Plateado"|"Gasolina"|62600|"Antioquia "|" Medellín"||0|"HAL-523"|"HB"|0|0|0|"Cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|1|0|1|0|0|0|"1"|"9"|"1"|"1"|"33"||"184"|"44"|"1"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
38000000|2015|"Antioquia"|"Blanco"|"Gasolina"|28300|"Antioquia "|" Medellín"||0|"IAR107"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"||"235"||"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
